IdIngredient,IngredientNameEN,IngredientNameFR,IngredientSynonymEN,IngredientSynonymFR,CategoryEN,CategoryFR,ContituentIngredientsEN,ContituentIngredientsFR
2069,Tuna,Thon,tuna,thon,Fish,Poisson,"tuna-albacore, tuna-bluefin, tuna-yellowfin, tuna","thon - germon, thon rouge, thon à nageoires jaunes, thon"
558,Turbot,Turbot,turbot,turbot,Fish,Poisson,Turbot,Turbot
280,Turkey,Dinde,turkey,dinde,Meat,Viande,Turkey,Dinde
397,Turkey Berry,Baie de dinde,turkey-berry,dinde-berry,Vegetable,Légume,Turkey Berry,Baie de dinde
341,Turmeric,Curcuma,turmeric; tumeric,curcuma ; tumeric,Spice,Épice,Turmeric,Curcuma
358,Turnip,Navet,turnip,navet,Vegetable,Légumes,Turnip,Navet
899,Ucuhuba,Ucuhuba,ucuhuba,ucuhuba,Plant,Plante,Ucuhuba,Ucuhuba
130,Valerian,Valériane,valerian,valériane,Essential Oil,Huile essentielle,Valerian,Valériane
245,Vanilla,Vanille,vanilla,vanille,Fruit,Fruits,Vanilla,Vanille
2027,Vegetable Broth,Bouillon de légumes,vegetable broth,bouillon de légumes,Dish,Vaisselle,"onion, carrot, celery, shallot, sage, mushroom","oignon, carotte, céleri, échalote, sauge, champignon"
941,Vegetable juice,Jus de légumes,vegetable juice,jus de légumes,Beverage,Boisson,Vegetable juice,Jus de légumes
2033,Vegetable Stock,Bouillon de légumes,vegetable stock,bouillon de légumes,Vegetable,Légumes,"onion, carrot, celery, thyme, bayleaf, pepper, tomato, garlic","oignon, carotte, céleri, thym, laurier, poivre, tomate, ail."
2019,Vermicelli,Vermicelles,vermicelli,vermicelle,Dish,Plat,"flour, wheat, water, salt","farine, blé, eau, sel"
764,Vermouth,Vermouth,vermouth,vermouth,Beverage Alcoholic,Boissons alcoolisées,Vermouth,Vermouth
322,Vinegar,Vinaigre,vinegar,vinaigre,Plant,Plante,Vinegar,Vinaigre
762,Vodka,Vodka,vodka,vodka,Beverage Alcoholic,Boissons alcoolisées,Vodka,Vodka
860,Waffle,Gaufre,waffle,gaufre,Dish,Vaisselle,Waffle,Gaufre
706,Wakame,Wakame,wakame,wakame,Seafood,Fruits de mer,Wakame,Wakame
663,Walleye,Doré jaune,walleye,doré jaune,Fish,Poisson,Walleye,Doré jaune
297,Walnut,Noix,walnut,noix,Nuts & Seed,Noix et graines,Walnut,Noix
695,Walrus,Morses,walrus,morse,Seafood,Fruits de mer,Walrus,Morses
361,Wasabi,Wasabi,wasabi,wasabi,Vegetable,Légumes,Wasabi,Wasabi
794,Water,Eau,water; ice,eau ; glace,Additive,Additif,Water,Eau
398,Water Chestnut,Châtaigne d'eau,water-chestnut; water-caltrop,eau-châtaigne ; eau-caltrop,Fruit,Fruit,Water Chestnut,Châtaigne d'eau
313,Watercress,Cresson,watercress,cresson,Plant,Plante,Watercress,Cresson
131,Wattle,Acacia,wattle,acacia,Essential Oil,Huile essentielle,Wattle,Acacia
22,Weinbrand Brandy,Brandy Weinbrand,weinbrand-brandy,weinbrand-brandy,Beverage Alcoholic,Boissons alcoolisées,Weinbrand Brandy,Brandy Weinbrand
472,Welsh onion,Oignon gallois,onion-welsh; onion-spring; scallion,oignon-gallois ; oignon-ressort ; échalote,Vegetable,Légume,Welsh onion,Oignon gallois
2066,Whale,Baleine,whale,baleine,Fish,Poisson,"whale-beluga, whale-bowhead","baleine-béluga, baleine-bowhead"
452,Wheat,Blé,wheat,blé,Cereal,Céréales,Wheat,Blé
4,Wheaten Bread,Pain de blé,bread-wheaten,pain-blé,Bakery,Boulangerie,Wheaten Bread,Pain de blé
665,Whelk,Buccin,whelk,buccin,Seafood,Fruits de mer,Whelk,Buccin
788,Whey,Lactosérum,whey,petit-lait,Dairy,Produits laitiers,Whey,Lactosérum
25,Whisky,Whisky,whisky; whiskey,whisky ; whiskey,Beverage Alcoholic,Boissons alcoolisées,Whisky,Whisky
5,White Bread,Pain blanc,bread-white; baguette,pain-blanc ; baguette,Bakery,Boulangerie,White Bread,Pain blanc
176,White Currant,Groseille blanche,currant-white,groseille-blanche,Fruit,Fruits,White Currant,Groseille blanche
582,White lupine,Lupin blanc,lupine-white,lupin-blanc,Plant,Plante,White lupine,Lupin blanc
399,White Pepper,Poivre blanc,pepper-white,poivre blanc ;,Spice,Épice,White Pepper,Poivre blanc
654,White sucker,Meunier noir,sucker-white,meunier-blanc,Fish,Poisson,White sucker,Meunier noir
45,White Wine,Vin blanc,wine-white,vin-blanc,Beverage Alcoholic,Boissons alcoolisées,White Wine,Vin blanc
668,Whitefish,Corégone,#whitefish#,#poissonblanc#,Fish,Poisson,Whitefish,Corégone
2067,Whitefish,Corégone,whitefish,corégone,Fish,Poisson,"whitefish-broad, whitefish","corégone - large, corégone"
669,Whiting,Merlan,#whiting#,#whiting#,Fish,Poisson,Whiting,Merlan
2094,Whiting,Merlan,whiting,merlan,Fish,Poisson,"whiting, whiting-blue","merlan, merlan bleu"
6,Wholewheat Bread,Pain de blé entier,bread-whole-wheat,pain-entier-blé,Bakery,Boulangerie,Wholewheat Bread,Pain de blé entier
515,Wild boar,Sanglier,boar,sanglier,Meat,Viande,Wild boar,Sanglier
551,Wild duck,Canard sauvage,duck,canard,Meat,Viande,Wild duck,Canard sauvage
670,Wild rice,Riz sauvage,rice-wild,riz sauvage,Cereal,Céréales,Wild rice,Riz sauvage
32,Wine,Vin,wine,vin,Beverage Alcoholic,Boissons alcoolisées,Wine,Vin
672,Winged bean,Haricot ailé,bean-winged,haricot à ailes,Legume,Légumineuse,Winged bean,Haricot ailé
445,Winter savory,Sarriette d'hiver,savory-winter,sarriette-hiver,Herb,Herbe,Winter savory,Sarriette d'hiver
493,Winter squash,Courge d'hiver,squash-winter; squash-yellow,courge-hiver ; courge-jaune,Fruit,Fruit,Winter squash,Courge d'hiver
937,Wonton wrapper,Papier Wonton,wonton wrapper,emballage wonton,Bakery,Boulangerie,Wonton wrapper,Papier Wonton
219,Woodapple,Ananas des bois,woodapple,ananas des bois,Fruit,Fruits,Woodapple,Ananas des bois
2031,Worcestershite Sauce,Sauce Worcestershite,worcestershire sauce,sauce worcestershire,Dish,Plat,"cider-vinegar, soy-sauce, water, sugar, ginger, mustard, onion, garlic, cinnamon, pepper-black","vinaigre de cidre, sauce de soja, eau, sucre, gingembre, moutarde, oignon, ail, cannelle, poivre noir."
7,Wort,Wort,wort,moût,Beverage,Boissons,Wort,Wort
673,Yam,Igname,yam,igname,Vegetable,Légume,Yam,Igname
698,Yardlong bean,Haricot long,bean-yardlong,haricot-long,Legume,Légumineuse,Yardlong bean,Haricot long
132,Yarrow,Achillée millefeuille,yarrow,achillée millefeuille,Essential Oil,Huile essentielle,Yarrow,Achillée millefeuille
675,Yautia,Yautia,yautia,yautia,Plant,Plante,Yautia,Yautia
993,Yeast,Levure,yeast,levure,Fungus,Champignon,Yeast,Levure
199,Yellow Passionfruit,Fruit de la passion jaune,passionfruit-yellow,fruit de la passion-jaune,Fruit,Fruits,Yellow Passionfruit,Fruit de la passion jaune
952,Yellow pond lily,Nénuphar jaune,yellow-pond lily,jaune-nénuphar,Plant,Plante,Yellow pond lily,Nénuphar jaune
676,Yellowfin tuna,Thon à nageoires jaunes,#tuna-yellowfin#,#tuna-yellowfin#,Fish,Poisson,Yellowfin tuna,Thon à nageoires jaunes
677,Yellowtail amberjack,Sériole à queue jaune,amberjack,sériole,Fish,Poisson,Yellowtail amberjack,Sériole à queue jaune
133,Ylang-Ylang,Ylang-Ylang,ylang-ylang-oil,ylang-huile d'ylang,Essential Oil,Huile essentielle,Ylang-Ylang,Ylang-Ylang
770,Ymer,Ymer,ymer,ymer,Dairy,Produits laitiers,Ymer,Ymer
94,Yogurt,Yogourt,yogurt; curd; yoghurt,yaourt ; caillé ; yaourt,Dairy,Produits laitiers,Yogurt,Yogourt
969,Zucchini,Courgettes,zucchini,courgette,Vegetable,Légumes,Zucchini,Courgettes
824,Zwieback,Zwieback,zwieback,zwieback,Dish,Vaisselle,Zwieback,Zwieback
